title,author,date,abstract,url
Sichuan That Moves Beyond Spiciness at Chuan Tian Xia,By Ligaya Mishan,2020-01-31T15:23:01+0000,"At this Sunset Park, Brooklyn, restaurant, mala 〞 the province＊s distinct marriage of numbing force and feral heat 〞 is only one shade of the meal.",https://www.nytimes.com/2020/01/31/dining/chuan-tian-xia-review-sichuan.html
We Are All Doing the Best That We Can,By Sam Sifton,2020-04-06T14:30:01+0000,"There can be a strange new joy in cooking now and using what you have. Make an oven-fried chicken, a stir-fry or a spicy black bean bake.",https://www.nytimes.com/2020/04/06/dining/we-are-all-doing-the-best-that-we-can.html
"＆Soup＊ So Vibrant, It＊s Called ＆the Elixir of Life＊",By Tejal Rao,2020-05-27T09:00:02+0000,You can sip it or have it with rice and yogurt. You can treat it like a soup or a glass of savory juice.,https://www.nytimes.com/2020/05/27/magazine/soup-so-vibrant-its-called-the-elixir-of-life.html
"Cuban Sandwiches, Available for Takeout and Delivery Across the City",By Florence Fabricant,2020-05-12T16:49:27+0000,"Caf谷 Habana, Coppelia and Pilar Cuban Eatery are all offering the sandwich.",https://www.nytimes.com/2020/05/12/dining/cuban-sandwich-nyc-coronavirus.html
A Childhood Favorite Reimagined,By Melissa Clark,2020-10-16T17:03:40+0000,"Harissa and lamb, pork and fennel, and vegan mushroom with leeks and farro make sophisticated fillings for the humble Australian sausage roll.",https://www.nytimes.com/2020/10/16/dining/sausage-roll-recipes-australia.html
This Cajun Corn Dish Screams ＆Summer＊,By Gabrielle Hamilton,2020-06-17T09:00:06+0000,"Maque choux is sweet, hot, juicy, milky, buttery perfection.",https://www.nytimes.com/2020/06/17/magazine/this-cajun-corn-dish-screams-summer.html
"Casa Dani, From a Michelin Chef, to Open in Manhattan West",By Florence Fabricant,2020-06-09T15:55:21+0000,"The chef Dani Garc赤a plans his restaurant for later this year, pizza for delivery and takeout in Park Slope, Brooklyn, and more restaurant news.",https://www.nytimes.com/2020/06/09/dining/nyc-restaurant-news-coronavirus.html
How to Make the Most of Potatoes,By David Tanis,2020-05-08T17:53:41+0000,This simple tuber is delicious just about any way you prepare it. But David Tanis has three especially good ideas.,https://www.nytimes.com/2020/05/08/dining/potato-recipes.html
Will the Food Habits of Scallion Nation Outlast Quarantine?,By Tejal Rao,2020-04-30T14:23:55+0000,"The Great Depression and other hardships made lasting changes, but the recent boom in sourdough starters, vegetable gardening and buying local may not be as permanent.",https://www.nytimes.com/2020/04/30/dining/fresh-greens-quarantine-coronavirus.html
Crummy College Quarantine Food Goes Viral: A Lemon as a Side Dish?,By Amanda Rosa,2020-08-22T09:00:12+0000,Students arriving at N.Y.U. and other campuses are flooding social media with complaints about meals they are given as they isolate.,https://www.nytimes.com/2020/08/22/nyregion/coronavirus-tiktok-college-quarantine-food.html
A Hotel That Pays Tribute to Rajasthani Arts and Crafts,By Isabel Wilkinson,2020-12-14T23:47:10+0000,"Located in Jaipur＊s jewelry district, where fine stones are sold alongside sweets and produce, the Johri shines as bright as any gem.",https://www.nytimes.com/2020/12/14/t-magazine/gem-palace-johri-hotel-jaipur.html
"Sashimi With Spaghetti? Yes, Please. And a Slice of Mango on Top.",By Vanessa Barbara,2020-10-25T19:00:07+0000,"Welcome to the wonderful, threatened world of Brazil＊s ※quilo§ restaurants.",https://www.nytimes.com/2020/10/25/opinion/brazil-quilo-restaurants.html
Think of Kimchi as a Verb,By Eric Kim,2020-07-02T16:03:22+0000,"You can make these quick versions out of just about anything, including tomatoes and fennel.",https://www.nytimes.com/2020/07/02/dining/quick-kimchi-recipes.html
"In This Novel, a Grisly Discovery Leads to Self-Discovery",By Jenny Rosenstrach,2020-08-11T09:00:07+0000,"The three siblings at the center of ※The Boy in the Field,§ by Margot Livesey, find an unconscious child. Their lives are never the same.",https://www.nytimes.com/2020/08/11/books/review/the-boy-in-the-field-margot-livesey.html
"Happy Wife, Happy Life, and Other Maddening Notions to Live By",By Jenny Rosenstrach,2020-01-21T10:00:08+0000,A new novel uses old recipes and retro advice to connect the lives of women in different centuries.,https://www.nytimes.com/2020/01/21/books/review/recipe-for-a-perfect-wife-karma-brown.html
Ramen (and Udon) Available for Home,By Florence Fabricant,2020-04-07T15:10:15+0000,These spots across New York City are offering noodle dishes for takeout and delivery. Just order the noodles on the side.,https://www.nytimes.com/2020/04/07/dining/japanese-food-delivery-coronavirus.html
"Put Your Ax Into It, at This Los Angeles Restaurant",By Tejal Rao,2020-03-02T17:10:38+0000,"Mo＊s House of Axe brings together tools, beer and barbecue.",https://www.nytimes.com/2020/03/02/dining/axe-throwing-los-angeles-mos-house.html
Banh Mi That Travels the World at JoJu,By Ligaya Mishan,2020-02-13T16:44:38+0000,"Call it fusion if you must, but, in the chef Julie Wong＊s hands, it＊s done in a way that doesn＊t assume the West is the starting point.",https://www.nytimes.com/2020/02/13/dining/joju-review-banh-mi.html
A Different Cold War,By David Leonhardt,2020-07-15T10:48:06+0000,And what else you need to know today.,https://www.nytimes.com/2020/07/15/briefing/china-cdc-tommy-tuberville-your-wednesday-briefing.html
Tejal Rao＊s 10 Essential Indian Recipes,By Tejal Rao,2020-03-09T17:54:04+0000,"Our California restaurant critic, whose taste was shaped in family kitchens far from the subcontinent, picks dishes that show the cuisine＊s many facets and techniques.",https://www.nytimes.com/2020/03/09/dining/indian-recipes.html
Things We Can Do: The Big Picture,By Kendra Pierre-Louis and Somini Sengupta,2020-01-22T20:33:10+0000,"Also this week, strange scenes at the Davos economic forum",https://www.nytimes.com/2020/01/22/climate/nytimes-newsletter-climate-change.html
Spend Some Time With Your Pandemic Logbooks,By Melissa Kirsch,2020-09-30T20:00:04+0000,A peek into the lives of readers at home.,https://www.nytimes.com/2020/09/30/at-home/newsletter.html
Michelle Obama＊s ＆Becoming＊ Editor Starts Her Own Publishing Firm,By Alexandra Alter,2020-10-22T09:00:18+0000,"Molly Stern, the former publisher of Crown, is starting Zando, an independent publishing company with an unusual marketing strategy.",https://www.nytimes.com/2020/10/22/books/zando-molly-stern-publishing.html
"85,000 Pieces From Beloved Chinatown Museum Likely Destroyed in Fire",By Annie Correal,2020-01-25T00:03:33+0000,The president of the Museum of Chinese in America said that she was ※just distraught§ and that the collection was one of a kind.,https://www.nytimes.com/2020/01/24/nyregion/chinatown-museum-fire.html
Brioni Girds for Men＊s Wear Combat,By Guy Trebay,2020-01-08T14:08:11+0000,"As it celebrated its 75th anniversary, the Italian tailoring brand pitched itself to Next Gen consumers.",https://www.nytimes.com/2020/01/08/fashion/brioni-kering-pitti-uomo-fall-2020-mens-wear.html
Plant-Based Meat Has Roots in the 1970s,By Clyde Haberman,2020-02-16T23:00:13+0000,"Americans looking to cut back on meat are following a movement forged by a groundbreaking book, ＆Diet for a Small Planet.＊",https://www.nytimes.com/2020/02/16/us/plant-based-meat-has-roots-in-the-1970s.html
In-Tents Experiences,By Deb Amlen,2020-09-18T02:00:04+0000,Anne and Daniel Larsen work beautifully together.,https://www.nytimes.com/2020/09/17/crosswords/daily-puzzle-2020-09-18.html
The Best Thanksgiving Movies to Stream,By Erik Piepenburg,2020-11-24T14:00:04+0000,These films will bring the holiday＊s food and family traditions right to your screen.,https://www.nytimes.com/2020/11/24/movies/thanksgiving-movies-streaming.html
Cook an Indigenous Meal or Dance with Dua Lipa,By Adriana Balsamo and Katherine Cusumano,2020-11-22T04:17:09+0000,"Spend this holiday week experimenting with turkey bones, painting botanical art or running a virtual race.",https://www.nytimes.com/2020/11/21/at-home/things-to-do-this-week.html
"Location, Location, Location",By Deb Amlen,2020-04-22T02:00:06+0000,Jules Markey gives us some good advice.,https://www.nytimes.com/2020/04/21/crosswords/daily-puzzle-2020-04-22.html
A Pinwheel Pie as Appealing as Her Fashion Designs,By Laura Neilson,2020-11-25T22:13:44+0000,Laura Kim shares a recipe for an updated version of a dish her mother used to make to entice her to eat vegetables.,https://www.nytimes.com/2020/11/25/t-magazine/pinwheel-vegetable-pie-recipe-laura-kim.html
"Pekarna Opens, Featuring the Cuisine of Slovenia",NA,2020-12-08T19:11:03+0000,"Hot pot in the East Village, a new neighborhood spot in Prospect Heights, and more restaurant news.",https://www.nytimes.com/2020/12/08/dining/nyc-restaurant-news.html
"For Loretta Lynn, Books Are ＆Friends That Keep Me Company＊",NA,2020-04-16T09:00:04+0000,"※I used to read on the tour bus to keep from missing my family,§ says the country music star. ※Now I read at night. I live way out and it gets real quiet.§",https://www.nytimes.com/2020/04/16/books/review/loretta-lynn-by-the-book-interview.html
"Rajendra Pachauri, 79, Dies; Led Nobel-Winning Climate Agency",By John Schwartz,2020-02-14T23:32:31+0000,"Sharing the prize with Al Gore, his U.N. organization was recognized for its work on global warming, but his career was undone by harassment accusations.",https://www.nytimes.com/2020/02/14/science/rajendra-pachauri-dead.html
Chocolate? Gin? Tea? All Things Delicious for the Holidays,By Susanne Fowler,2020-11-24T10:02:09+0000,You may have to send your gifts this year. So here are some of the possible choices.,https://www.nytimes.com/2020/11/24/fashion/holiday-gifts-cheese-gin-chocolate.html
What Does the Good Life Look Like Now?,By Trish Hall,2020-04-18T19:00:08+0000,The cappuccinos and hair colorist. The twice-a-week Pilates. The monthly facial. I don＊t need all of it.,https://www.nytimes.com/2020/04/18/opinion/coronavirus-cooking-lifestyle.html
"They Survived the Spanish Flu, the Depression and the Holocaust",By Ginia Bellafante,2020-03-28T09:00:12+0000,"Two extraordinary women 〞 one 101, the other 95 〞 lived through the worst of the 20th century. They have some advice for you.",https://www.nytimes.com/2020/03/28/nyregion/naomi-replansky-eva-kollisch-coronavirus.html
Our Best Memorial Day Cookout Recipes,By Genevieve Ko and Krysten Chambrot,2020-05-21T17:06:23+0000,"Ribs, pasta salad, coleslaw and more recipes to kick off summer. Here＊s what to make for picnics, barbecues and gatherings this long weekend.",https://www.nytimes.com/article/memorial-day-recipes.html
Nutritional Yeast Is for Hippies. ＆Nooch＊ Is for Everyone.,By Becky Hughes,2020-05-08T09:00:18+0000,"Nutritional yeast (※nooch§) has gone mainstream, as consumers look beyond its supposed health benefits and treat it as an umami-rich seasoning.",https://www.nytimes.com/2020/05/08/dining/nutritional-yeast-nooch.html
"Xilonen, From the Oxomoco Team, Opens in Greenpoint, Brooklyn",By Florence Fabricant,2020-12-29T17:17:59+0000,"A stretch of outdoor dining in Harlem, wine delivery from Baldor, and more restaurant news.",https://www.nytimes.com/2020/12/29/dining/nyc-restaurant-news.html
"Prayer Mats, ＆Peppa Pig＊ and Patience: How I＊m Raising My Muslim Kids",By Aneesa Bodiat,2020-05-12T14:37:38+0000,"Introducing the concept of God is daunting. For now, determination and a little humor will have to do.",https://www.nytimes.com/2020/05/12/parenting/muslims-children.html
An Illustrated Love Song to Jewish Restaurants of Old,By Dwight Garner,2020-03-16T09:00:01+0000,"In ※The Dairy Restaurant,§ Ben Katchor writes (and draws) an encyclopedic ode to establishments that began to flourish in New York City and elsewhere in the 19th century.",https://www.nytimes.com/2020/03/16/books/review-dairy-restaurant-ben-katchor.html
Flavorful Bites in a Virtual Reality,By Amelia Nierenberg,2020-01-06T19:04:28+0000,Aerobanquets RMX lets participants eat while exploring an interactive world at the James Beard House.,https://www.nytimes.com/2020/01/06/dining/virtual-reality-food-aerobanquets-rmx.html
New Year＊s Resolutions for the Planet,NA,2020-12-30T02:15:14+0000,Here are some ideas you wonderful readers sent to us.,https://www.nytimes.com/interactive/2020/12/29/climate/new-years-resolutions-climate.html
An Artist Having Fun While Waiting for Catastrophe,By Alex Marshall,2020-07-31T13:22:17+0000,"Heather Phillipson＊s works make viewers smile, but underneath their bright, over-the-top exteriors are dark, urgent messages.",https://www.nytimes.com/2020/07/31/arts/design/heather-phillipson-fourth-plinth.html
6 Ways to Celebrate Halloween From Behind the Wheel,By Erik Piepenburg,2020-10-04T03:22:09+0000,Drive-in horror film screenings and fright-night experiences are popping up around the country for a pandemic-safe holiday.,https://www.nytimes.com/2020/10/03/at-home/celebrate-halloween-from-your-car.html
A New Front Opens in the Russia-Ukraine Conflict: Borscht,By Maria Varenikova and Andrew E. Kramer,2020-11-04T10:00:18+0000,"※A lot of things were taken away from Ukraine, but they will not take our borscht,§ said a chef who is leading a drive to recognize the soup as a Ukrainian cultural heritage.",https://www.nytimes.com/2020/11/04/world/europe/russia-ukraine-borscht.html
Two of-the-Moment Monologues and a Multitude of Karens,By Jesse Green,2020-09-27T19:34:14+0000,One-woman plays by Tracy Thorne and Eliza Bent explore the problems of white power and privilege 〞 and how people who say the right things aren＊t helping.,https://www.nytimes.com/2020/09/27/theater/Karen-I-Said-jack-was-kind.html
"Chinese Virus, Boeing, Australia Weather: Your Tuesday Briefing",By Melina Delkic,2020-01-20T20:26:52+0000,Here＊s what you need to know.,https://www.nytimes.com/2020/01/20/briefing/chinese-virus-boeing-australia-hail.html
"Amitabh Bachchan, Russia Protests, Poland Election: Your Monday Briefing",By Isabella Kwai,2020-07-13T04:36:04+0000,Here＊s what you need to know.,https://www.nytimes.com/2020/07/13/briefing/amitabh-bachchan-russia-protests-poland-election.html
